timestamp,total_windows,up_rate,predictions_made,accuracy,p_value,significant,auc_score,optimal_threshold
2026-01-31T07:43:45.943139+00:00,611,0.4975,405,0.7654,1.0572187142248004e-27,1,0.7622724192949096,0.525
2026-01-31T08:01:48.793976+00:00,613,0.4976,405,0.7654,1.0572187142248004e-27,1,0.7622724192949096,0.525
2026-01-31T08:40:16.723146+00:00,615,0.4959,407,0.7641,1.4674867630966746e-27,1,0.7617468244490284,0.525
2026-01-31T08:52:56.245135+00:00,616,0.4951,408,0.7647,9.581746786863287e-28,1,0.7625200190451457,0.525
2026-01-31T09:00:00.369613+00:00,616,0.4951,408,0.7647,9.581746786863287e-28,1,0.7625200190451457,0.525
2026-01-31T10:00:00.455519+00:00,620,0.4968,410,0.7659,4.075881632526e-28,1,0.7636300528648475,0.525
2026-01-31T11:00:00.525149+00:00,624,0.4968,413,0.7676,1.1246130125030986e-28,1,0.7648503631552871,0.525
2026-01-31T11:25:32.969775+00:00,626,0.4952,415,0.7687,4.7492159559269425e-29,1,0.7661949998428942,0.525
2026-01-31T12:00:00.087466+00:00,628,0.4936,417,0.7674,6.655979473434742e-29,1,0.7646449719536688,0.525
2026-01-31T13:00:00.160133+00:00,632,0.4937,420,0.7643,1.9799461107864746e-28,1,0.7619150357014434,0.525
2026-01-31T14:00:00.228499+00:00,636,0.4906,424,0.7642,1.1705467522526926e-28,1,0.7616895435777258,0.525
2026-01-31T15:00:00.294011+00:00,640,0.4891,427,0.7635,1.0588613439634502e-28,1,0.7612201963534362,0.525
2026-01-31T16:00:00.370479+00:00,644,0.4891,429,0.7622,1.461658034508247e-28,1,0.759358182969294,0.525
2026-01-31T17:00:00.448432+00:00,648,0.4877,431,0.7610,2.0106196593436664e-28,1,0.7590937069496145,0.525
2026-01-31T18:00:00.516584+00:00,652,0.4847,435,0.7586,3.765606887882575e-28,1,0.7572946729341814,0.525
2026-01-31T19:00:00.645414+00:00,656,0.4832,438,0.7603,1.0690548368400918e-28,1,0.7588723826232884,0.525
2026-01-31T20:00:00.745519+00:00,660,0.4833,440,0.7614,4.6015350758757044e-29,1,0.7592299578059073,0.525
2026-01-31T21:12:09.574992+00:00,664,0.4849,443,0.7630,1.2926404539470712e-29,1,0.7597601927388073,0.525
2026-01-31T22:07:38.490410+00:00,667,0.4858,444,0.7635,8.45410982590179e-30,1,0.7604599406528191,0.525
2026-01-31T23:00:00.638028+00:00,670,0.4851,444,0.7635,8.45410982590179e-30,1,0.75907240463522,0.525
2026-02-01T00:00:00.715491+00:00,674,0.4866,445,0.7640,5.5253504559535166e-30,1,0.7592910312273058,0.525
2026-02-01T01:00:00.797759+00:00,678,0.4867,447,0.7606,2.4485336061528905e-29,1,0.7567269400495102,0.525
2026-02-01T02:00:00.893690+00:00,682,0.4868,451,0.7605,1.4464955472263802e-29,1,0.7568243051616563,0.525
2026-02-01T03:00:00.971965+00:00,686,0.4883,455,0.7604,8.545448849271177e-30,1,0.7565217391304347,0.525
2026-02-01T03:31:18.719333+00:00,689,0.4891,456,0.7610,5.607620795852496e-30,1,0.7570730900480533,0.525
2026-02-01T04:00:00.875162+00:00,690,0.4884,456,0.7610,5.607620795852496e-30,1,0.7569311829450367,0.525
2026-02-01T05:00:00.008216+00:00,694,0.4899,459,0.7603,5.0484652746936774e-30,1,0.7569308629267455,0.525
