timestamp,total_windows,up_rate,predictions_made,accuracy,p_value,significant,auc_score,optimal_threshold
2026-01-27T16:00:00.052729+00:00,284,0.5035,186,0.7957,1.5640123681933466e-16,1,0.7818687487242294,0.455
2026-01-27T17:00:00.102188+00:00,288,0.5069,189,0.7989,3.8240198797885356e-17,1,0.7850409327710246,0.455
2026-01-27T18:00:00.154073+00:00,292,0.5068,192,0.7917,1.425944673485655e-16,1,0.7778260240266319,0.455
2026-01-27T19:00:00.265893+00:00,296,0.5135,194,0.7938,5.639881373533345e-17,1,0.7797660983514162,0.455
2026-01-27T20:00:00.317931+00:00,300,0.5167,198,0.7879,1.2780855778490314e-16,1,0.7772773001646242,0.455
2026-01-27T21:00:00.386268+00:00,304,0.5164,201,0.7910,3.218990661495494e-17,1,0.7803374287749287,0.455
2026-01-27T22:00:00.437752+00:00,308,0.5162,205,0.7902,1.926121569934134e-17,1,0.7809519680943298,0.455
2026-01-27T23:00:00.501452+00:00,312,0.5160,208,0.7933,4.81122360007475e-18,1,0.7834037162162161,0.455
2026-01-28T00:00:00.571440+00:00,316,0.5127,212,0.7925,2.8861451935451892e-18,1,0.7850355806013739,0.455
2026-01-28T01:00:00.630348+00:00,320,0.5062,215,0.7907,2.7450329693018612e-18,1,0.783390102183931,0.455
2026-01-28T02:00:00.679436+00:00,324,0.5031,217,0.7880,4.112836441876785e-18,1,0.7814697609001408,0.455
2026-01-28T03:00:00.741031+00:00,328,0.5030,220,0.7864,3.875054179168344e-18,1,0.780564024390244,0.455
2026-01-28T04:00:00.785060+00:00,332,0.5030,222,0.7793,2.0525266011361086e-17,1,0.7751933660568199,0.455
2026-01-28T05:00:00.860122+00:00,336,0.5030,225,0.7822,5.346136993999473e-18,1,0.7773301393728222,0.455
2026-01-28T06:00:00.914699+00:00,340,0.5029,229,0.7817,3.1782605548935104e-18,1,0.7781360737065911,0.455
2026-01-28T07:00:00.963405+00:00,344,0.5058,232,0.7845,8.208227470982743e-19,1,0.7797757086982104,0.455
2026-01-28T08:00:01.956512+00:00,348,0.5057,233,0.7854,5.215085188101094e-19,1,0.780152155536771,0.455
2026-01-28T09:00:01.668642+00:00,352,0.5028,235,0.7872,2.0979842180762448e-19,1,0.780556289640592,0.455
2026-01-28T10:00:00.700433+00:00,356,0.5056,237,0.7890,8.402264332665291e-20,1,0.7825749991926889,0.455
2026-01-28T11:00:00.752726+00:00,360,0.5056,240,0.7917,2.1121099267123312e-20,1,0.7861720599842147,0.455
2026-01-28T12:00:00.802124+00:00,364,0.5027,243,0.7942,5.258430874799051e-21,1,0.7892949746882331,0.455
2026-01-28T13:00:00.837070+00:00,368,0.5027,245,0.7959,2.0702189430615135e-21,1,0.7897644927536233,0.455
2026-01-28T14:00:00.890759+00:00,372,0.5027,247,0.7976,8.117108292251021e-22,1,0.7906475245184923,0.455
2026-01-28T15:00:00.945750+00:00,376,0.4973,251,0.7968,4.899321005270613e-22,1,0.7901780552665048,0.455
2026-01-28T16:00:01.000293+00:00,380,0.4974,254,0.7953,4.712533542287761e-22,1,0.7880686962426438,0.455
2026-01-28T17:00:00.044874+00:00,384,0.4948,258,0.7984,7.242766342125262e-23,1,0.7918917421535222,0.455
2026-01-28T18:00:00.086425+00:00,388,0.4974,262,0.7977,4.3775453509822414e-23,1,0.792019314236111,0.455
2026-01-28T19:00:00.138053+00:00,392,0.4974,265,0.8000,1.0668247013255174e-23,1,0.7942926984801785,0.455
2026-01-28T20:00:00.208375+00:00,396,0.5000,267,0.7978,1.6544867138851878e-23,1,0.7921124560718469,0.455
2026-01-28T21:00:00.266175+00:00,399,0.4987,269,0.7993,6.461181438263476e-24,1,0.7931087524996154,0.455
