timestamp,total_windows,up_rate,predictions_made,accuracy,p_value,significant,auc_score,optimal_threshold
2026-01-27T05:00:00.365376+00:00,240,0.4625,154,0.7273,1.5361489235286894e-08,1,0.7486094054756917,0.52
2026-01-27T06:00:00.417618+00:00,244,0.4631,155,0.7226,2.8064874546953347e-08,1,0.7416719044626021,0.52
2026-01-27T07:00:00.462096+00:00,248,0.4597,158,0.7215,2.403216153815214e-08,1,0.7408685064935064,0.52
2026-01-27T08:00:00.516577+00:00,252,0.4643,160,0.7250,1.1344537659400485e-08,1,0.7409937888198759,0.49
2026-01-27T09:00:00.561759+00:00,256,0.4609,163,0.7178,2.5432025248912547e-08,1,0.7392241379310345,0.49
2026-01-27T10:00:00.608278+00:00,260,0.4615,166,0.7229,8.350071226515243e-09,1,0.7423237533775485,0.49
2026-01-27T11:00:00.529713+00:00,264,0.4621,168,0.7262,3.930443008498041e-09,1,0.7427380952380952,0.49
2026-01-27T12:00:01.858534+00:00,268,0.4627,171,0.7310,1.2492231225254293e-09,1,0.7466231817132302,0.49
2026-01-27T13:00:00.906220+00:00,272,0.4632,173,0.7341,5.758301002888664e-10,1,0.7497199820788532,0.49
2026-01-27T14:00:00.957746+00:00,276,0.4638,176,0.7386,1.7753715701019993e-10,1,0.7552457055881713,0.49
2026-01-27T15:00:00.005628+00:00,280,0.4643,179,0.7430,5.37975614338675e-11,1,0.7606102195945946,0.49
2026-01-27T16:00:00.052729+00:00,284,0.4683,182,0.7473,1.603225985537605e-11,1,0.7637942517547006,0.49
2026-01-27T17:00:00.102188+00:00,288,0.4722,186,0.7527,3.1128872649217725e-12,1,0.7693283582089552,0.49
2026-01-27T18:00:00.154073+00:00,292,0.4658,190,0.7579,5.881921928091816e-13,1,0.7744475673580151,0.49
2026-01-27T19:00:00.265893+00:00,296,0.4730,194,0.7629,1.0829593965568265e-13,1,0.7783973273103708,0.49
2026-01-27T20:00:00.317931+00:00,300,0.4733,198,0.7626,6.366545227324355e-14,1,0.7779990842490844,0.49
2026-01-27T21:00:00.386268+00:00,304,0.4737,202,0.7673,1.1456314893277114e-14,1,0.7822027099304689,0.49
2026-01-27T22:00:00.437752+00:00,308,0.4740,206,0.7670,6.747697743879879e-15,1,0.78359375,0.49
2026-01-27T23:00:00.501452+00:00,312,0.4744,209,0.7703,1.8388797514434096e-15,1,0.7874386944021647,0.49
2026-01-28T00:00:00.571440+00:00,316,0.4715,212,0.7736,4.949350047366857e-16,1,0.7913419913419912,0.49
2026-01-28T01:00:00.630348+00:00,320,0.4656,215,0.7767,1.3161615287164845e-16,1,0.7930000402527875,0.49
2026-01-28T02:00:00.679436+00:00,324,0.4660,218,0.7752,1.2126115034698618e-16,1,0.7924565328309588,0.49
2026-01-28T03:00:00.741031+00:00,328,0.4665,220,0.7773,5.00154531122655e-17,1,0.7935535734793094,0.52
2026-01-28T04:00:00.785060+00:00,332,0.4669,221,0.7738,1.1142185190956385e-16,1,0.7893557422969187,0.52
2026-01-28T05:00:00.860122+00:00,336,0.4643,222,0.7748,7.174110882709939e-17,1,0.790383773529841,0.52
2026-01-28T06:00:00.914699+00:00,340,0.4647,224,0.7723,1.021191332423165e-16,1,0.787037037037037,0.52
2026-01-28T07:00:00.963405+00:00,344,0.4651,226,0.7699,1.4428907198144906e-16,1,0.7856968980386702,0.52
2026-01-28T08:00:01.956512+00:00,348,0.4655,229,0.7729,3.89425300821245e-17,1,0.7882642663043479,0.52
2026-01-28T09:00:01.668642+00:00,352,0.4631,231,0.7749,1.6162245361518553e-17,1,0.7896668548842461,0.52
2026-01-28T10:00:00.700433+00:00,356,0.4607,234,0.7735,1.4847536815104223e-17,1,0.7880116959064327,0.46499999999999997
2026-01-28T11:00:00.752726+00:00,360,0.4639,238,0.7689,2.966420025769118e-17,1,0.7849595430747264,0.52
2026-01-28T12:00:00.802124+00:00,364,0.4643,240,0.7667,4.150423848969127e-17,1,0.7829418882442368,0.52
2026-01-28T13:00:00.837070+00:00,368,0.4620,240,0.7667,4.150423848969127e-17,1,0.7824647716229349,0.52
2026-01-28T14:00:00.890759+00:00,372,0.4651,242,0.7645,5.769284911582369e-17,1,0.7792175023005907,0.52
2026-01-28T15:00:00.945750+00:00,376,0.4601,245,0.7633,5.208300787718941e-17,1,0.7787087952052603,0.49
2026-01-28T16:00:01.000293+00:00,380,0.4632,247,0.7611,7.170098195126538e-17,1,0.7735433026061227,0.52
2026-01-28T17:00:00.044874+00:00,384,0.4609,251,0.7649,1.3066893026538536e-17,1,0.7772264808362369,0.49
2026-01-28T18:00:00.086425+00:00,388,0.4639,254,0.7638,1.1807792831678612e-17,1,0.7755263444965639,0.52
2026-01-28T19:00:00.138053+00:00,392,0.4643,257,0.7665,3.2673974231928335e-18,1,0.7770032051282052,0.52
2026-01-28T20:00:00.208375+00:00,396,0.4646,258,0.7674,2.124245235368276e-18,1,0.7774986917844061,0.49
2026-01-28T21:00:00.266175+00:00,399,0.4637,260,0.7692,8.94795240765298e-19,1,0.7786498608103928,0.49
2026-01-28T22:00:00.308881+00:00,403,0.4615,263,0.7719,2.425771668712214e-19,1,0.781319514661274,0.49
2026-01-28T23:00:00.385723+00:00,407,0.4644,266,0.7669,7.399552346907632e-19,1,0.7780872449990097,0.49
2026-01-29T00:00:00.435655+00:00,411,0.4599,269,0.7658,6.710210867025379e-19,1,0.7772362664073894,0.49
